#
# Output of gmd.f90: Using MINIMUM distance to solute.
# Input file: teste.dat.gmdinp
# DCD file: ./production.dcd
# Group file: teste.dat.gmdtemp
# PSF file: ./structure.psf
# First frame:       1 Last frame:    1000 Stride:       1
#
# Periodic boundary conditions: 
# Periodic: T Read from DCD: T
#
# Density of solvent in simulation box (sites/A^3):      0.00015
# Density of solvent in bulk (estimated) (sites/A^3):      0.00015
# Molar volume of solvent in simulation (cc/mol):   4042.93726
# Molar volume of solvent in bulk (estimated) (cc/mol):   3940.92749
#
# Solute partial volume estimate (cc/mol):   9182.18848
#
# Number of atoms and mass of group 1:    1463   11079.626
# First and last atoms of group 1:       1    1463
# Number of atoms and mass of group 2:    1260    6760.011
# First and last atoms of group 2:    1479    2738
#
#
# Average and standard deviation of long range (dbulk-1.) gmd:      1.01043+/-     0.03316
# COLUMNS CORRESPOND TO: 
#       1  Minimum distance to solute (dmin)
#       2  GMD distribution (md count normalized by md count of random-solute distribution). 
#       3  Kirwood-Buff integral (cc/mol) computed [(1/bulkdensity)*(col(6)-col(7))]. 
#       4  Minimum distance site count for each dmin.
#       5  Minimum distance site count for each dmin for random solute distribution.
#       6  Cumulative number of molecules within dmin in the simulation
#       7  Cumulative number of molecules within dmin for random solute distribution.
#       8  Volume of the shell of distance dmin and width binstep.
#
#   1-DISTANCE         2-GMD      3-KB INT    4-MD COUNT  5-COUNT RAND      6-SUM MD    7-SUM RAND   8-SHELL VOL
     0.6701491     0.0000000  -0.82088E+04     0.0000000     0.0753002     0.0000000     2.0829637   152.3959961
     0.6901449     0.0000000  -0.85048E+04     0.0000000     0.0750950     0.0000000     2.1580586   165.1515961
     0.7101408     0.0000000  -0.87631E+04     0.0000000     0.0655543     0.0000000     2.2236130   157.0954285
     0.7301369     0.0000000  -0.90020E+04     0.0000000     0.0606300     0.0000000     2.2842431   165.8229675
     0.7501333     0.0000000  -0.92333E+04     0.0000000     0.0586808     0.0000000     2.3429239   163.8089142
     0.7701298     0.0000000  -0.94577E+04     0.0000000     0.0569368     0.0000000     2.3998606   202.7470703
     0.7901265     0.0000000  -0.96453E+04     0.0000000     0.0476012     0.0000000     2.4474618   171.1937256
     0.8101234     0.0000000  -0.98159E+04     0.0000000     0.0432925     0.0000000     2.4907544   183.9493561
     0.8301204     0.0000000  -0.99881E+04     0.0000000     0.0437028     0.0000000     2.5344572   210.1319122
     0.8501176     0.0000000  -0.10135E+05     0.0000000     0.0372397     0.0000000     2.5716970   202.7470703
     0.8701149     0.0000000  -0.10291E+05     0.0000000     0.0394967     0.0000000     2.6111937   210.1319122
     0.8901123     0.0000000  -0.10444E+05     0.0000000     0.0388812     0.0000000     2.6500747   234.9717865
     0.9101098     0.0000000  -0.10591E+05     0.0000000     0.0374449     0.0000000     2.6875196   213.4886627
     0.9301075     0.0000000  -0.10723E+05     0.0000000     0.0334440     0.0000000     2.7209635   231.6150513
     0.9501052     0.0000000  -0.10861E+05     0.0000000     0.0350854     0.0000000     2.7560489   204.7611237
     0.9701030     0.0000000  -0.10992E+05     0.0000000     0.0330336     0.0000000     2.7890825   236.9858246
     0.9901009     0.0000000  -0.11117E+05     0.0000000     0.0318025     0.0000000     2.8208852   221.5448303
     1.0100989     0.0000000  -0.11239E+05     0.0000000     0.0310844     0.0000000     2.8519697   225.5729218
     1.0300971     0.0000000  -0.11358E+05     0.0000000     0.0301611     0.0000000     2.8821309   230.2723541
     1.0500952     0.0000000  -0.11492E+05     0.0000000     0.0338543     0.0000000     2.9159851   228.9296722
     1.0700934     0.0000000  -0.11621E+05     0.0000000     0.0327258     0.0000000     2.9487109   262.4970398
     1.0900917     0.0000000  -0.11731E+05     0.0000000     0.0280068     0.0000000     2.9767177   255.7835693
     1.1100901     0.0000000  -0.11851E+05     0.0000000     0.0304689     0.0000000     3.0071867   257.1262512
     1.1300884     0.0000000  -0.11953E+05     0.0000000     0.0257498     0.0000000     3.0329363   250.4127960
     1.1500870     0.0000000  -0.12068E+05     0.0000000     0.0292378     0.0000000     3.0621741   260.4830017
     1.1700854     0.0000000  -0.12159E+05     0.0000000     0.0231851     0.0000000     3.0853591   249.7414551
     1.1900840     0.0000000  -0.12263E+05     0.0000000     0.0264679     0.0000000     3.1118271   249.0700836
     1.2100825     0.0000000  -0.12364E+05     0.0000000     0.0255446     0.0000000     3.1373718   268.5391541
     1.2300813     0.0000000  -0.12456E+05     0.0000000     0.0231851     0.0000000     3.1605568   244.3706665
     1.2500800     0.0000000  -0.12540E+05     0.0000000     0.0214411     0.0000000     3.1819978   255.7835693
     1.2700788     0.0000000  -0.12646E+05     0.0000000     0.0268783     0.0000000     3.2088761   253.0981903
     1.2900776     0.0000000  -0.12746E+05     0.0000000     0.0253394     0.0000000     3.2342155   264.5111084
     1.3100762     0.0000000  -0.12835E+05     0.0000000     0.0226721     0.0000000     3.2568877   267.1964722
     1.3300750     0.0000000  -0.12924E+05     0.0000000     0.0224670     0.0000000     3.2793546   267.8678589
     1.3500741     0.0000000  -0.13017E+05     0.0000000     0.0235954     0.0000000     3.3029499   261.8257141
     1.3700730     0.0000000  -0.13091E+05     0.0000000     0.0188763     0.0000000     3.3218262   258.4689636
     1.3900720     0.0000000  -0.13174E+05     0.0000000     0.0209281     0.0000000     3.3427544   254.4408722
     1.4100709     0.0000000  -0.13255E+05     0.0000000     0.0207229     0.0000000     3.3634772   247.7273865
     1.4300698     0.0000000  -0.13340E+05     0.0000000     0.0215437     0.0000000     3.3850210   241.0139160
     1.4500688     0.0000000  -0.13431E+05     0.0000000     0.0230825     0.0000000     3.4081035   246.3847046
     1.4700680     0.0000000  -0.13527E+05     0.0000000     0.0244161     0.0000000     3.4325197   263.1684265
     1.4900671     0.0480180  -0.13605E+05     0.0010000     0.0208255     0.0010000     3.4533453   235.6431427
     1.5100663     0.0000000  -0.13697E+05     0.0000000     0.0231851     0.0010000     3.4765303   216.8453827
     1.5300653     0.0487382  -0.13774E+05     0.0010000     0.0205178     0.0020000     3.4970481   230.2723541
     1.5500644     0.0510348  -0.13847E+05     0.0010000     0.0195945     0.0030000     3.5166426   222.2161865
     1.5700636     0.2983974  -0.13903E+05     0.0060000     0.0201074     0.0090000     3.5367501   235.6431427
     1.5900627     0.1366493  -0.13977E+05     0.0030000     0.0219540     0.0120000     3.5587041   206.1038208
     1.6100620     0.5415361  -0.14017E+05     0.0120000     0.0221592     0.0240000     3.5808632   233.6291046
     1.6300614     0.2634500  -0.14083E+05     0.0060000     0.0227747     0.0300000     3.6036379   189.9914703
     1.6500607     0.5361207  -0.14121E+05     0.0110000     0.0205178     0.0410000     3.6241558   198.7189941
     1.6700598     0.7220481  -0.14145E+05     0.0160000     0.0221592     0.0570000     3.6463149   205.4324799
     1.6900591     1.3552881  -0.14118E+05     0.0260000     0.0191841     0.0830000     3.6654990   194.0195618
     1.7100585     1.1963024  -0.14101E+05     0.0270000     0.0225695     0.1100000     3.6880686   177.9072113
     1.7300577     1.7458477  -0.14040E+05     0.0360000     0.0206204     0.1460000     3.7086890   202.7470703
     1.7500571     1.5904059  -0.13995E+05     0.0310000     0.0194919     0.1770000     3.7281809   185.9633789
     1.7700565     1.3994150  -0.13962E+05     0.0290000     0.0207229     0.2060000     3.7489038   188.6487885
     1.7900558     0.9651138  -0.13965E+05     0.0200000     0.0207229     0.2260000     3.7696266   185.9633789
     1.8100553     1.5914530  -0.13918E+05     0.0320000     0.0201074     0.2580000     3.7897341   171.8650818
     1.8300545     1.4753200  -0.13883E+05     0.0280000     0.0189789     0.2860000     3.8087130   187.9774323
     1.8500539     1.4422542  -0.13848E+05     0.0290000     0.0201074     0.3150000     3.8288205   163.1375580
     1.8700534     0.9957277  -0.13848E+05     0.0190000     0.0190815     0.3340000     3.8479021   147.0252075
     1.8900529     1.6521440  -0.13801E+05     0.0300000     0.0181582     0.3640000     3.8660603   161.7948456
     1.9100523     1.2068517  -0.13784E+05     0.0260000     0.0215437     0.3900000     3.8876040   159.7808075
     1.9300517     1.4919871  -0.13745E+05     0.0300000     0.0201074     0.4200000     3.9077115   150.3819427
     1.9500513     0.6599971  -0.13771E+05     0.0130000     0.0196971     0.4330000     3.9274085   154.4100342
     1.9700507     1.2063922  -0.13754E+05     0.0250000     0.0207229     0.4580000     3.9481313   158.4381104
     1.9900502     1.1604345  -0.13743E+05     0.0200000     0.0172349     0.4780000     3.9653664   138.2976837
     2.0100498     1.1247288  -0.13734E+05     0.0210000     0.0186712     0.4990000     3.9840376   138.2976837
     2.0300493     1.4460797  -0.13701E+05     0.0270000     0.0186712     0.5260000     4.0027089   140.9830627
     2.0500486     1.4068772  -0.13670E+05     0.0280000     0.0199022     0.5540000     4.0226111   136.9549866
     2.0700483     1.6753771  -0.13617E+05     0.0330000     0.0196971     0.5870000     4.0423083   134.2695770
     2.0900478     1.5904059  -0.13572E+05     0.0310000     0.0194919     0.6180000     4.0618000   145.0111694
     2.1100473     1.6411858  -0.13521E+05     0.0330000     0.0201074     0.6510000     4.0819073   125.5420685
     2.1300468     2.2692943  -0.13424E+05     0.0440000     0.0193893     0.6950001     4.1012964   149.0392456
     2.1500463     1.8940929  -0.13348E+05     0.0410000     0.0216462     0.7360001     4.1229424   136.9549866
     2.1700459     2.3900485  -0.13231E+05     0.0510000     0.0213385     0.7870001     4.1442809   145.6825104
     2.1900458     2.2010822  -0.13140E+05     0.0420000     0.0190815     0.8290001     4.1633625   128.2274628
     2.2100453     1.8566951  -0.13068E+05     0.0400000     0.0215437     0.8690001     4.1849060   128.2274628
     2.2300448     1.7390172  -0.13004E+05     0.0380000     0.0218514     0.9070001     4.2067575   122.8566742
     2.2500443     2.4369123  -0.12902E+05     0.0440000     0.0180556     0.9510001     4.2248130   129.5701599
     2.2700438     2.5529559  -0.12796E+05     0.0440000     0.0172349     0.9950001     4.2420478   147.0252075
     2.2900436     1.8982264  -0.12727E+05     0.0370000     0.0194919     1.0320001     4.2615395   126.8847656
     2.3100433     2.1979995  -0.12629E+05     0.0460000     0.0209281     1.0780001     4.2824674   126.2134094
     2.3300428     2.1145694  -0.12543E+05     0.0410000     0.0193893     1.1190001     4.3018565   140.3117218
     2.3500426     3.1569092  -0.12390E+05     0.0570000     0.0180556     1.1760001     4.3199120   122.1853333
     2.3700421     2.2362254  -0.12305E+05     0.0390000     0.0174401     1.2150002     4.3373523   121.5139847
     2.3900416     2.2534888  -0.12211E+05     0.0430000     0.0190815     1.2580001     4.3564339   133.5982361
     2.4100413     1.7723000  -0.12152E+05     0.0340000     0.0191841     1.2920002     4.3756180   116.8145523
     2.4300408     2.4107091  -0.12046E+05     0.0460000     0.0190815     1.3380002     4.3946996   108.0870209
     2.4500408     1.9302276  -0.11970E+05     0.0400000     0.0207229     1.3780001     4.4154224   118.8285904
     2.4700406     2.8542840  -0.11835E+05     0.0530000     0.0185686     1.4310001     4.4339910   122.1853333
     2.4900401     2.3986363  -0.11727E+05     0.0470000     0.0195945     1.4780002     4.4535856   137.6263275
     2.5100398     1.8495539  -0.11660E+05     0.0370000     0.0200048     1.5150001     4.4735904   123.5280304
     2.5300393     1.8215303  -0.11594E+05     0.0370000     0.0203126     1.5520000     4.4939032   118.1572495
     2.5500391     2.2761009  -0.11492E+05     0.0460000     0.0202100     1.5980000     4.5141129   122.8566742
     2.5700390     1.7563332  -0.11424E+05     0.0400000     0.0227747     1.6380000     4.5368876   124.8707275
     2.5900385     2.8542840  -0.11289E+05     0.0530000     0.0185686     1.6910000     4.5554562   122.8566742
     2.6100383     1.8123770  -0.11223E+05     0.0370000     0.0204152     1.7279999     4.5758715   112.7864609
     2.6300380     2.1357207  -0.11142E+05     0.0390000     0.0182608     1.7670000     4.5941324   128.2274628
     2.6500375     2.3413472  -0.11031E+05     0.0490000     0.0209281     1.8160000     4.6150603   114.1291504
     2.6700373     1.8515087  -0.10969E+05     0.0340000     0.0183634     1.8500000     4.6334238   118.8285904
     2.6900370     1.8921907  -0.10908E+05     0.0330000     0.0174401     1.8830000     4.6508641   116.1431961
     2.7100370     1.0049124  -0.10908E+05     0.0200000     0.0199022     1.9030000     4.6707664   106.7443314
     2.7300367     1.7674308  -0.10851E+05     0.0330000     0.0186712     1.9360000     4.6894374   116.8145523
     2.7500362     1.5261471  -0.10809E+05     0.0310000     0.0203126     1.9670000     4.7097502   118.8285904
     2.7700360     1.4364957  -0.10775E+05     0.0280000     0.0194919     1.9950000     4.7292418   120.8426285
     2.7900357     1.5317733  -0.10730E+05     0.0330000     0.0215437     2.0280001     4.7507854   132.2555542
     2.8100355     1.6246083  -0.10683E+05     0.0310000     0.0190815     2.0590000     4.7698669   116.1431961
     2.8300352     1.7443162  -0.10626E+05     0.0340000     0.0194919     2.0929999     4.7893586   128.8988037
     2.8500350     1.3715285  -0.10596E+05     0.0280000     0.0204152     2.1210001     4.8097739   130.2415009
     2.8700349     1.2398325  -0.10574E+05     0.0290000     0.0233903     2.1500001     4.8331642   132.9268951
     2.8900344     1.0569741  -0.10570E+05     0.0180000     0.0170297     2.1680000     4.8501940   122.8566742
     2.9100342     1.1875309  -0.10555E+05     0.0240000     0.0202100     2.1919999     4.8704038   123.5280304
     2.9300339     1.1380504  -0.10544E+05     0.0230000     0.0202100     2.2149999     4.8906136   116.1431961
     2.9500337     1.5036268  -0.10506E+05     0.0290000     0.0192867     2.2440000     4.9099002   139.6403656
     2.9700336     1.4334778  -0.10476E+05     0.0250000     0.0174401     2.2690001     4.9273405   124.8707275
     2.9900334     1.4079937  -0.10447E+05     0.0260000     0.0184660     2.2950001     4.9458065   110.7724152
     3.0100331     0.9997590  -0.10447E+05     0.0200000     0.0200048     2.3150001     4.9658113   118.8285904
     3.0300329     0.8476216  -0.10458E+05     0.0160000     0.0188763     2.3310001     4.9846878   118.1572495
     3.0500329     0.9747649  -0.10460E+05     0.0210000     0.0215437     2.3520000     5.0062313    98.0167999
     3.0700326     1.0830722  -0.10453E+05     0.0240000     0.0221592     2.3759999     5.0283904   116.8145523
     3.0900323     1.1963024  -0.10435E+05     0.0270000     0.0225695     2.4029999     5.0509601   122.1853333
     3.1100321     1.3566316  -0.10407E+05     0.0270000     0.0199022     2.4299998     5.0708623   114.8004990
     3.1300318     0.5921469  -0.10443E+05     0.0130000     0.0219540     2.4429998     5.0928164   118.1572495
     3.1500316     1.0989997  -0.10435E+05     0.0230000     0.0209281     2.4659998     5.1137443   117.4858932
     3.1700313     0.8600867  -0.10446E+05     0.0180000     0.0209281     2.4839997     5.1346722   128.8988037
     3.1900313     1.1214110  -0.10435E+05     0.0260000     0.0231851     2.5099998     5.1578574   112.7864609
     3.2100310     0.5705941  -0.10471E+05     0.0120000     0.0210307     2.5219998     5.1788883   103.3875885
     3.2300310     1.2121429  -0.10454E+05     0.0240000     0.0197996     2.5459998     5.1986880   122.8566742
     3.2500308     0.9186267  -0.10460E+05     0.0180000     0.0195945     2.5639997     5.2182827   110.7724152
     3.2700305     0.8430400  -0.10472E+05     0.0160000     0.0189789     2.5799997     5.2372618   137.6263275
     3.2900302     1.1524314  -0.10460E+05     0.0240000     0.0208255     2.6039996     5.2580872   110.1010666
     3.3100300     0.9034407  -0.10468E+05     0.0190000     0.0210307     2.6229997     5.2791181   145.0111694
     3.3300300     0.8729239  -0.10478E+05     0.0180000     0.0206204     2.6409996     5.2997384   123.5280304
     3.3500297     1.0894432  -0.10472E+05     0.0190000     0.0174401     2.6599996     5.3171787   121.5139847
     3.3700294     0.8586013  -0.10483E+05     0.0170000     0.0197996     2.6769996     5.3369784   129.5701599
     3.3900294     0.8816969  -0.10492E+05     0.0180000     0.0204152     2.6949995     5.3573937   113.4578094
     3.4100292     1.0232339  -0.10491E+05     0.0190000     0.0185686     2.7139995     5.3759623   120.8426285
     3.4300289     0.3879661  -0.10540E+05     0.0080000     0.0206204     2.7219994     5.3965826   108.7583694
     3.4500289     0.8160823  -0.10556E+05     0.0180000     0.0220566     2.7399993     5.4186392   125.5420685
     3.4700289     0.7422068  -0.10577E+05     0.0150000     0.0202100     2.7549994     5.4388490   123.5280304
     3.4900286     0.6151429  -0.10609E+05     0.0130000     0.0211333     2.7679994     5.4599824   108.7583694
     3.5100286     0.8686024  -0.10620E+05     0.0180000     0.0207229     2.7859993     5.4807053   122.8566742
     3.5300283     0.5308126  -0.10658E+05     0.0110000     0.0207229     2.7969992     5.5014281   126.2134094
     3.5500281     1.0989997  -0.10650E+05     0.0230000     0.0209281     2.8199992     5.5223560   110.7724152
     3.5700278     0.5937654  -0.10682E+05     0.0120000     0.0202100     2.8319993     5.5425658   119.4999390
     3.5900278     0.6498433  -0.10714E+05     0.0150000     0.0230825     2.8469994     5.5656481   126.2134094
     3.6100276     0.6929608  -0.10740E+05     0.0150000     0.0216462     2.8619995     5.5872941   117.4858932
     3.6300273     0.8237450  -0.10755E+05     0.0180000     0.0218514     2.8799994     5.6091456   106.7443314
     3.6500273     0.8861499  -0.10765E+05     0.0190000     0.0214411     2.8989995     5.6305866   111.4437561
     3.6700270     0.9091072  -0.10772E+05     0.0180000     0.0197996     2.9169993     5.6503863   112.1151123
     3.6900270     0.9332856  -0.10777E+05     0.0180000     0.0192867     2.9349992     5.6696730   109.4297180
     3.7100267     0.5442850  -0.10813E+05     0.0110000     0.0202100     2.9459991     5.6898828   114.1291504
     3.7300267     0.7816511  -0.10832E+05     0.0170000     0.0217488     2.9629991     5.7116318   110.1010666
     3.7500267     0.9655690  -0.10835E+05     0.0210000     0.0217488     2.9839990     5.7333808   117.4858932
     3.7700264     0.9985397  -0.10835E+05     0.0210000     0.0210307     3.0049989     5.7544117   106.0729752
     3.7900262     1.0936388  -0.10827E+05     0.0230000     0.0210307     3.0279989     5.7754426   122.1853333
     3.8100262     0.5440549  -0.10867E+05     0.0120000     0.0220566     3.0399990     5.7974992   120.1712875
     3.8300261     0.9078693  -0.10875E+05     0.0190000     0.0209281     3.0589991     5.8184271   108.7583694
     3.8500259     0.9634305  -0.10877E+05     0.0170000     0.0176453     3.0759990     5.8360724   126.8847656
     3.8700259     0.7575893  -0.10896E+05     0.0150000     0.0197996     3.0909991     5.8558722   125.5420685
     3.8900256     0.8901963  -0.10906E+05     0.0200000     0.0224670     3.1109991     5.8783393   124.8707275
     3.9100254     0.5623643  -0.10943E+05     0.0120000     0.0213385     3.1229992     5.8996778   138.2976837
     3.9300253     0.5866641  -0.10979E+05     0.0130000     0.0221592     3.1359992     5.9218369   106.7443314
     3.9500251     0.7903500  -0.10998E+05     0.0180000     0.0227747     3.1539991     5.9446115   114.8004990
     3.9700251     1.1467824  -0.10987E+05     0.0220000     0.0191841     3.1759992     5.9637957   116.8145523
     3.9900250     0.4663947  -0.11032E+05     0.0100000     0.0214411     3.1859992     5.9852366   117.4858932
     4.0100250     0.8048518  -0.11049E+05     0.0180000     0.0223644     3.2039990     6.0076008   139.6403656
     4.0300245     1.0604137  -0.11043E+05     0.0260000     0.0245187     3.2299991     6.0321198   120.8426285
     4.0500245     0.8168421  -0.11056E+05     0.0150000     0.0183634     3.2449992     6.0504832   106.7443314
     4.0700245     0.7204784  -0.11082E+05     0.0170000     0.0235954     3.2619991     6.0740786   111.4437561
     4.0900245     1.0065507  -0.11082E+05     0.0190000     0.0188763     3.2809992     6.0929551   119.4999390
     4.1100245     1.1715924  -0.11067E+05     0.0250000     0.0213385     3.3059993     6.1142936   118.8285904
     4.1300240     0.7876889  -0.11084E+05     0.0160000     0.0203126     3.3219993     6.1346064   112.1151123
     4.1500239     0.6962607  -0.11112E+05     0.0160000     0.0229799     3.3379993     6.1575861   138.2976837
     4.1700239     0.9985397  -0.11112E+05     0.0210000     0.0210307     3.3589993     6.1786170   118.1572495
     4.1900239     1.0537999  -0.11107E+05     0.0240000     0.0227747     3.3829992     6.2013917   132.9268951
     4.2100234     0.8736101  -0.11118E+05     0.0190000     0.0217488     3.4019992     6.2231407   118.8285904
     4.2300234     0.8534809  -0.11131E+05     0.0190000     0.0222618     3.4209993     6.2454023   128.2274628
     4.2500234     1.4238138  -0.11100E+05     0.0260000     0.0182608     3.4469993     6.2636633   140.3117218
     4.2700229     1.0443909  -0.11096E+05     0.0240000     0.0229799     3.4709992     6.2866430   126.2134094
     4.2900233     1.1875309  -0.11081E+05     0.0240000     0.0202100     3.4949992     6.3068528   113.4578094
     4.3100228     1.0877205  -0.11073E+05     0.0260000     0.0239032     3.5209992     6.3307562   128.8988037
     4.3300228     1.0211823  -0.11071E+05     0.0220000     0.0215437     3.5429993     6.3522997   134.2695770
     4.3500228     0.9699154  -0.11074E+05     0.0200000     0.0206204     3.5629992     6.3729200   129.5701599
     4.3700228     1.3707632  -0.11045E+05     0.0270000     0.0196971     3.5899992     6.3926172   120.1712875
     4.3900228     0.3749096  -0.11097E+05     0.0080000     0.0213385     3.5979991     6.4139557   117.4858932
     4.4100227     0.9565451  -0.11101E+05     0.0210000     0.0219540     3.6189990     6.4359097   125.5420685
     4.4300227     1.4673882  -0.11066E+05     0.0280000     0.0190815     3.6469991     6.4549913   123.5280304
     4.4500227     1.5310444  -0.11025E+05     0.0300000     0.0195945     3.6769991     6.4745860   132.2555542
     4.4700222     1.1301621  -0.11014E+05     0.0240000     0.0212359     3.7009990     6.4958220   124.8707275
     4.4900222     1.2753934  -0.10990E+05     0.0280000     0.0219540     3.7289991     6.5177760   124.1993713
     4.5100222     1.3087122  -0.10963E+05     0.0290000     0.0221592     3.7579992     6.5399351   114.1291504
     4.5300221     1.3087122  -0.10936E+05     0.0290000     0.0221592     3.7869992     6.5620942   129.5701599
